3.335860091885032956e-03
2.024571011781011679e-03
2.322446506495449425e-01
1.408436309158430100e-01
1.435395446369887654e-02
1.787064273066445695e-04
3.238858430236432259e-03
1.976677574005777853e-05
2.537803331058676500e-04
3.406544446764900422e-04
1.397722116798859164e-05
4.403524489550716611e-04
1.804620250370717890e-05
1.545936699296841712e-03
1.100989008002953252e-03
1.126979135846514768e-02
4.406991447026550402e-04
4.749197267891204222e-01
3.365897834217856377e-01
3.581879466296625569e+00
4.955504249246663329e-01
1.435395446369887654e-02
1.787064273066445695e-04
2.305355953700783962e-03
8.981991435893436730e-04
7.198115549431885127e-04
1.662407438933443651e-04
1.620438459802598743e+02
1.807066675272990892e+02
2.970000000000000000e+02
